username,numPosts,numFollowers,numFollowing
actquant_mgmt,98,6,67
mousears1090,258,5,4
supastarfedd,106,10,93
Berdiseba,392,11,49
Tbonetrdr,6,7,49
DavoodWadi,67,6,2
catdanna,7,8,80
Ticktocktwit,36,6,73
Desertbug,7,6,25
jstuck,26,9,87
spiderico,58,15,53
jayatplay2014,90,12,108
NWCstocks,833,8,58
patsfan038,530,8,8
bjurgs,8,7,36
HK_46,15,10,49
Bd179655,12,5,26
ATLtrader,21,5,24
slicktrader,46,10,95
RanniMalmsteen,12,8,14
pdbgm2,65,7,78
chad_cotty,27,10,130
kcolin23,92,6,116
brendanrudolph,53,9,25
IamOptimusPrime,320,8,73
mooonshine199,1046,28,5
Chiinkwia,151,7,5
bdpalermo,92,5,2
TheDutchInvestor,245,12,19
mporat,35,39,4
JunkBondRecycling,213,1639,1
SniperTrader88,303,13,15
asaseventysix,57,5,14
rankamateur,425,17,23
MNalevanko,37,20,36
thefourthhorseman,1538,15,76
Telecorp,23,20,120
Husseina,50,6,12
stevenmazzei,506,5,68
GianniG,105,10,46
Melanie1,897,29,97
toknees,1229,49,43
greedoshotlast,933,29,23
DanScott,54,8,60
nome44,74,5,2
ganjibum,8,5,61
thetiredbroker,293,9,68
Chuck1441,225,7,14
TradeReversal,1699,162,134
kx2250,66,14,16
GoMoRa,2872,37,22
StockVicker,829,35,152
sdh,19,19,6
secondsight,6,21,68
Playertrader,348,5,4
Turbho,1846,43,70
VeeDub2020,609,22,120
scatignani,88,12,189
bipssharma,766,6,8
Moneymental,131,7,115
st687,1759,10,62
Backpack_Full_of_Stocks,58,55,1
BOSTRADER,90,54,283
ElChele,576,8,66
veritasgreen,58,13,49
FOREXSIGNALS,78,125,327
mark_ssg,5,6,24
goldmind2,8,9,43
TylerJackson,759,9,65
technician,82,18,1
4momoney,183,6,1
CrzyChris5,2367,58,7
JackMoore,552,6,47
Eldoctoro,6046,23,0
ljh21,1521,23,60
yiannismaniatis,23,6,110
noahmp,24,51,44
mlstotts,11,25,28
Dave_Silsby,1081,89,610
TraderHub,22,22,179
rocketPower,3632,112,84
TradingHero,317,18,143
AmbroseLerma,33,5,80
edwardmitchell,324,11,60
Bull_n_Bear,1776,47,59
chart4hour,430,17,41
wjboynton,125,56,5
WallStreetSurvivor,5,124,102
elitetradez,125,5,84
josegalvez,8,19,40
Mohossain,331,6,72
pevysouthpaw32,61,8,29
RxNeu,392,5,18
TheNextPresident,2348,55,1
wiggler22,301,7,4
Maxprofit,57,25,48
JByers_VCE,19,5,91
Curioustock,1256,21,26
JMA_Advisor,293,49,61
CadeTradeR,156,9,9
The_Apple_Shortseller,2383,64,11
MrDPAQ,455,34,88
StockPickingBartender,64,12,68
BCTrade,1108,12,58
Confuseus,73,10,41
vsurgent,10,5,1
mathwiz,112,7,61
anand1981,14,6,104
Kona,500,10,17
Chaos_Investor,390,6,13
Wallstreetwolff,1659,48,33
Strike_de,488,8,1
revolutionaryhero,491,13,73
daytrader2010,224,23,0
TimRacette,68,49,10
whatsup58,251,5,60
popeofvillage,2184,49,88
ParadiseBay,1051,7,11
Rhino_,419,25,230
fiddledeedee,1266,28,143
mtthw,228,715,85
RonDon,693,11,14
ENTRYandEXIT,266,7,26
DeanSparks,159,7,60
howardhill,139,9,43
Fiftyfifty,1569,26,101
ALEastbound,205,7,61
Sandman,27,25,12
bullandbears,227,6,18
PlaceNice,611,5,0
reez007,606,14,43
Imogen,45,13,0
danieldirico,459,17,19
Chardo25,316,7,10
GLunaSD,1046,45,90
MoneyTrainWVC,7,10,175
SureTraders,22,60,644
JoshNursing,136,73,36
Whl,196,7,25
tylerbowman,7,7,29
mahermax,93,18,110
HungryEyes,234,8,17
Roebot,23,11,62
PCP,7,6,0
mazenf,164,7,8
LeeNgoc,139,45,422
djmarcus,335,21,3
trading4fun,21,10,25
Jo_Mamma,196,22,19
td4321,11,6,7
ThosConsulting,25,6,73
Oscreener,6,35,21
zertidacapital,370,43,534
itsme2,222,6,96
eddiejr,10,47,61
wallst_savvy,139,15,43
TheHaugenator,8,25,91
esseme,240,16,56
pdhaughey,1137,40,109
AceGreen,516,35,74
whitetigar,9,6,59
Kponch,610,8,5
sabio17,735,14,32
MrTenacityTTG,52,5,65
upndn,593,17,72
natev223,1043,48,266
grandviewresearch,83,24,166
iChart,298,64,451
chelf,298,21,75
donofwallst,794,7,61
Abescheese,39,6,13
Deerspotter,77,5,28
harrytbagger,11,6,39
BernieSanders2016,321,14,62
TradeAbvTechs,3280,89,50
jeremywhaley,20,72,0
bagherisam1,72,6,73
snarkyshark,113,10,296
xpromac,17,52,17
ClosetDaytrader,7,40,13
RamC,3236,108,226
tradingcoach1,43,21,0
jeff281,7,5,8
Nicksanti,20,5,28
SchwarzTrades,158,49,83
TaoOfPatrick,23,29,329
Shamrocker007,981,17,111
dickersonka,81,8,78
afifuze,113,5,72
dctrader,1481,57,121
HalB,33,5,42
kleo,4765,34,0
Gpallem,1691,19,44
MostDangrousConsumer,68,7,75
TradersEdge,278,22,7
Dayspinner7,316,7,6
StayAtHomeDad,79,6,0
brucekeller,398,17,115
jckund,183,10,18
InvestingKara,72,17,8
High_Point_Investments,674,23,20
SSInvest,6729,32,0
Tack19,129,10,63
Stockmentor_uk,642,13,92
gamblina11,28,18,306
DaymanTrader,507,38,23
TradeReferee,73,32,27
sigfig8,469,15,26
Jack_Pot,249,6,3
rocket625,3413,41,37
lenneya,36,15,48
nineballer,2106,5,3
dj85905,73,5,27
SDI100X,179,6,60
justZ,1043,25,15
rocthemikee,1169,10,10
TheAugust,2336,105,10
MrMcduck,565,18,64
Lumbergh,732,16,40
Nice_To_Be_young,618,11,3
optionslatte,180,20,64
Chaumpy,477,16,10
andrahagi,68,15,72
Twistedjonny,522,20,8
kingspoint29,371,13,89
TradeforTuition,2639,112,73
rockybalboaa,2043,72,79
AverageDown,1220,22,60
Rigamarole,651,9,59
mspencer,248,7,2
Bulldozer18,61,8,33
RetirednCali,1518,31,10
callexcapital,21,8,30
Craig37ma,194,11,115
IWantMoney89,258,6,63
txstockherder,92,9,68
ElToro1,121,9,106
MamaMia,440,16,19
TheShaman,464,12,7
money4kush,180,10,26
Daniel_Kwetny,634,29,61
DRC1,1110,54,199
newbie2000,704,62,307
xavierroy,22,5,62
Bulltrader07,75,5,7
rongroom70,302,13,58
Hedg,477,9,57
AlaskaDean,393,16,54
tyjohnson123,185,19,70
kangarootrader,689,13,73
BuyvSell,290,37,73
Data_Miner,214,5,18
resential,286,19,42
Hedgly,747,10,13
corridortrader,776,8,21
vikasrao,100,45,49
StockCowboy,582,67,49
leo_sun321,2851,20,35
DittoTrade,16,117,547
Premiumcookies,242,22,2
k4devdas,1416,47,84
DocTrader,2547,76,40
greenscreen,252,7,89
Pkgossett,1162,14,67
levi_09,55,8,136
jynxjacks,842,24,77
vincfos,60,6,74
Wallstreetmeat,435,28,68
ChuChuRockit,87,23,114
brunogremez,30,13,209
OGbabyGiraffe,1460,18,7
mauricioconstantino,974,12,21
Insightful,4134,80,46
packerfan48051,596,83,268
SolomonCroesus,5,6,60
GLOBALCITIZEN,3186,17,30
broseus8,46,75,1107
govtrade,209,81,32
Dr_Buttercup,6461,50,50
htownhyped,167,6,36
benzc03,471,38,65
kddavis,888,9,71
jmac75,180,5,60
cstone,62,7,30
3mlskier,1138,5,2
Justin_Gifford,7,6,63
JEason,330,5,16
andyjhayes,355,5,1
cahorton,57,5,44
OxenGroupIvica,54,6,7
Pothagoni,129,5,0
JGueits,376,11,32
hookajack99,98,5,131
ZigJoCapital,44,7,11
Crudesquawk,259,27,22
matt333,35,7,109
boazargaman,226,16,94
m4se,442,20,93
Kcebluap,174,5,4
Thewolfofwallstreet,462,30,105
stknarcosis,1348,13,65
14YearOldInvestor,70,6,43
StanMatt,48,5,62
Shakenbake56,852,20,75
Nilothetrader,59,9,1
_Aces_,851,12,74
savitrading,25,45,104
mleymat,19,6,73
TraderHoss,150,5,2
swimminginmoney,1232,35,52
whatstock,2746,40,60
pmoc_2001,26,7,5
ETNewb,285,6,18
Titanshammer,66,17,71
Fbp,3025,41,128
Soon2bRetired,6453,54,117
mbhullar,266,50,70
bulls_on_parade,32,5,2
EmergingMark,2393,39,99
dutchprotrader,285,75,185
TraderH100,956,32,1
RayTrader10,353,10,72
spurkster,103,5,62
UrDoneSon,587,6,60
profitguy80,47,5,25
RK1,114,25,223
ndevor2pursavere,824,27,129
Austindude,179,14,53
kstocks71,151,5,67
charles14,364,6,25
GreenJacket2032,20,6,114
icdolrs,445,5,5
alansigudo,13,6,0
gsengineer,517,12,18
Cryptographer,369,5,65
alnestad,22,5,95
bdgmcapital,44,18,20
PatrickAbedi,80,62,23
ncognito,684,66,0
Stad,359,23,301
LongIsStrong,99,5,80
Masamasota,835,21,46
baerrus,299,20,22
purotrading,264,14,2
azamqayum,37,7,80
seagate5,31,6,50
hamze80,5,8,129
pwvandoorn,10,60,50
drewfbarone,414,9,62
BigStockWatchers,86,21,192
HonoluluOracle,85,12,170
ftatum,113,10,96
rulzart,2803,37,75
Dyson_Beals,481,6,60
jjdow,860,22,120
arnuheinz,238,15,59
TraderJesseJ,373,96,311
call_levels,625,43,493
ShepherdM,310,6,109
Ghostfaceninja,21,24,149
jingzhou,144,5,30
johncunningham835,102,5,115
Stocket_Rocket,88,5,1
pixaloop,58,5,12
SellStockShort,27,9,60
Dhath899,192,7,88
sumitkohli19,95,18,181
xbengalilocox,16,5,22
bokelly007,33,5,97
thestockswoosh,86,32,609
jordavila,42,5,4
stocksupsidedown,10,5,76
prlester,16,11,412
ecota,10,5,0
silintbob,142,10,77
wschwidder,9,5,67
tomprc,5,28,503
acmllc,106,77,1330
TheRudinGroup,5,99,94
BDCV,72,65,25
ManukStocks,941,58,411
josephe87,95,7,72
RedRock123,257,6,31
dazzal666,1493,7,75
Lavin,94,7,76
NightlyPatterns,57,9,184
codydog3,27,5,72
mitch_mulhall,10,5,2
ruph,17,7,24
johndayani,6,7,1
smith1964us,82,7,23
danielnguyen,1104,9,0
ThomasRobinson,32,6,61
mackprioleau,24,7,29
Laurent_Hesnard,178,6,22
Jetwork,13,8,54
Bullriderr,64,6,13
Rory_Russell,14,5,55
Alpha14,99,8,66
Dan001,169,5,67
mike29115,227,6,8
Mhousealum,472,5,29
drjungle,12,6,49
AthrunZ,434,6,18
IPOBUYER,197,5,63
vladimirshustikov,22,5,68
sedu,7,5,54
dreamlots,23,6,45
raznarbe,25,6,69
fourhappyfolks,238,9,57
boomboompow11,68,7,25
Shadowplay,167,9,1
antthanee,47,5,59
denl,281,6,60
eternalBat,10,5,13
rjheard,45,5,66
Gunterhoy,8,5,14
HStone,165,9,73
mafroc,19,5,64
Squidward,46,5,6
zander964,37,5,1
GoldenMatt,609,10,34
Valdez,81,5,6
Cctabgursky,235,8,63
marieverodriguez,8,5,64
adamedmunds,16,7,78
alpinTrade,1359,7,57
stocktraderjoes,8,6,66
sandeepmaxcraze,32,5,95
Barren_Wuffett,7,5,34
bytheway,8,7,50
djawadk,38,6,75
rjflamm,257,8,35
Smoodee,53,7,14
PulpFinance,106,7,0
imyl,61,28,57
justsomewiseass,243,7,0
Zorgon,54,7,13
lazaroa1,124,10,69
feester,3260,69,6
stormchaser12,27,5,67
HRJ,513,7,10
razabhatti77,14,5,77
EK99,172,5,2
mike37515,617,14,36
optrader1000,81,6,26
TradeTheData,262,8,67
Atl_Dad,147,16,54
dallase,1522,26,13
johndgreenbooks,55,5,61
50SMA_on_the_5,1521,29,11
Yodabeast96,523,7,73
IncomeStrategies,388,68,61
SwearWord,1456,19,10
Berkutchi,1528,138,50
Jokes,1804,31,13
vintagerock,869,14,22
LetsGetIt,419,18,100
rafitax,1248,68,75
Viking6,206,8,23
wkinneas,242,9,10
skmo,56,6,27
Eve_stockstalker,1530,37,85
concretist,80,7,260
edwardy1986,49,5,194
provotrout,701,23,143
mmoleyar,82,6,36
theschnaz,10,7,3
tradehard888,544,5,64
72olds,2168,90,44
StockMonsterss,749,14,75
Swingers,267,18,18
Mike_Hunt,3695,52,97
davidme,349,7,3
chronikl,1402,29,7
FerrariSvcGuy,707,86,8
_Chuck,417,22,34
MDMatt,840,20,7
valeroma100,212,6,35
sub3,818,6,8
cosmoandpep,86,8,14
GoodIntentions,123,16,75
DKoz,1270,18,68
Papalicious24,14,6,27
contra,833,5,66
AKwitdemBeamz,768,31,166
TheChartiste,173,5,59
GreenCandles,1563,6,19
FastFingersEddie,568,6,60
PigSlaughter,2955,57,90
zillow,55,78,0
astring15,1140,16,80
Doppelganger,314,7,26
benny1,163,11,50
BizuTV,107,8,55
PitIntelligence,392,87,28
Grinch,577,8,65
AlphaxRx,536,16,65
pawankrishnaholi,239,7,3
Monitr,196,47,76
missingno,65,6,65
Dawg_Pound,303,10,3
wisdon,2412,56,190
ddeininger,1182,7,34
donshappelle,749,16,0
Trade_Zeeker,2715,66,34
toddy4,11,18,92
nutwitskil,496,19,66
TimkenSteel,21,7,61
eastcoast1,35,6,4
canbaufo,1030,23,49
ramrod,24,5,60
DeliveryMate,18,5,27
Goldneye,208,5,9
Romulin,266,15,177
seehearfeel,1099,33,21
bescom,934,8,3
ali4692069,85,6,109
BigWin631,368,15,48
RetiremePay,151,8,7
helvetic77,53,5,72
guyonabuffalo,200,6,11
WallofWolfst,1387,37,135
leenzy,50,13,6
JBiz,141,6,11
djaparidze1,79,6,10
WallStreetGazette,10,29,39
tradersinsights,53,42,58
rudyleder,11,8,14
ns_karthik,8,39,16
yshuman,36,9,87
Lionheartbeer,1130,16,49
goal2012,1369,14,10
Jmf2929,17,13,101
E_N_Lightened,431,12,23
darkoblivion000,135,5,7
zain_azhar,21,25,79
wfriedel,147,6,19
TanMan285,1687,37,37
tiedyepj,894,9,26
JasonBugra,40,15,81
StocksGator,580,77,61
inventurous,611,20,61
teddyballgame,556,19,185
Ivan76,2332,63,43
decorrea2,12,42,18
CFRN,553,73,7
AMEER,2958,109,0
jmthurow94,513,65,396
TradingWithSMS,7,12,3
williamcastillo94,91,10,31
caarcila,35,33,23
BIOTRADE,140,46,45
LuxAurum,55,5,27
NIZMO,1002,24,122
TheFinanceKid,117,31,40
PowerStockAnalysis,2030,117,139
NickDSB,196,8,42
tolgakavut,105,5,63
Itsawhiz,159,9,5
TraderNYC,484,34,2
jkmott59,1569,65,17
vlrnrdrgz,76,5,75
deskpros123,799,16,90
MacInvestments,216,10,71
traderbert,18,46,29
MatkalTrading,103,17,46
TheBuySide,193,8,61
SusTrader,2077,32,40
LouBasenese,26,58,36
optionsdew,3182,43,11
Roadshowdreamer,273,5,3
Biojitsu,344,15,62
AMbiotech,194,20,82
Mike_A,2990,15,9
Anonymooose,628,8,0
FutureSpeculator,269,26,11
technimentals,1204,31,3
michaelm2136,1301,36,33
Pc_kid,172,12,24
peterbanks,238,9,52
YellowTulips,2133,24,11
BHH19,312,6,62
Trading_Up,683,24,1
Beau17,681,32,137
goldroger,1408,28,0
Dragonaut,681,20,17
investcorrectly,5059,83,107
cutyourlosses,8,70,572
purplebison,402,16,0
fiendskillz,650,16,127
AJtrd,5074,65,19
zuluflyer,440,13,64
sundancesid,969,20,93
rocoach,72,6,5
BosnianxBroker,565,58,97
user19833333,60,6,22
barrymick,370,13,63
adamsussman,107,157,458
imcctrader,7,5,23
LongandHard,1843,23,102
bluewave,29,12,37
au0084,11,7,58
DocRSavage,34,6,59
KenF921,136,15,71
SAM01,47,8,10
high_risk_opportunities,29,6,12
KamikazeDad,12,7,40
superhanzzz77,111,23,98
eherja01,101,7,7
eveningtrader,106,14,17
lotus888,18,6,32
ChartTactix,23,9,24
Boredfangy,798,21,27
Tstocks30,2545,21,11
howardstory,605,27,27
SatyajeetVishwakarma,75,11,75
tutt,22,21,400
GO_,3056,49,20
youngtrendsetter,866,15,27
james_chen70,534,13,35
TheFiboholic,40,14,4
orlinbobchev,34,5,9
charlieo,2336,16,60
bobspencer1116,4990,98,56
Odysseyfund,49,12,122
WVRiverRat,134,5,31
hithetarget,171,5,2
streetsneversleep,450,8,1
Motownbroker,35,13,61
thedude_abides,250,7,62
RapaNui,7,6,20
davidliao,2402,89,175
imbalance,433,42,103
MikeMath,1762,39,15
WWTLDS,749,5,7
OptionsOutsider,598,25,24
IntelBarter,2247,44,0
Dirtball,980,19,28
RRD,1608,18,30
jamesgoetz,1963,19,44
gregbio1,375,5,1
_Nirvana_,1596,18,47
sorstrade,141,11,68
BullishBull,1493,65,94
fxchrome,174,37,9
ForexBoxusd,587,74,33
joeyfrancia,286,7,32
ChartsMan,2438,11,59
yesfx,1403,1190,226
145_soon,9943,81,60
moneypenny321,8,7,92
ITSRIEDEL,466,15,76
PharmDBioInvestor,33,11,55
AlexGrig,234,15,137
Largereach,1993,65,63
Mansur0421,17,8,16
Bishop253,144,5,73
drn,498,8,74
_yeat,36,13,50
MEKhoury,168,5,34
buxus,170,7,20
keiser9000,1468,21,24
cheriftpierce,366,15,19
Okatiemarsh,8,5,83
rara1,22,7,79
bigelam,826,93,65
Giggity,2381,50,98
AlexDoesStockStuff,76,5,65
nerraw,12,14,149
rikkibobby,9,7,51
ZippOppz,491,32,48
RefinedInvstr,200,60,10
tony_7005,300,20,84
Chillers,30,17,154
VamsiVanka,809,8,86
TraderEquities,11571,90,98
roshana123,232,19,58
Reneebear,409,81,66
tradedoji,22,81,1055
Taidiji,210,10,0
tarapro,234,6,0
visigoth,2524,17,25
mcmillanbmx,362,5,86
BuyRight,215,11,6
elliotwav,2345,114,66
Dar724,14,5,14
MR_360,1025,40,223
TheWizz,895,15,64
hateeecs,6,7,13
howdytest,16,8,12
maxwerks,52,5,40
Vidaloca,29,6,10
wie178,20,7,18
its_golden,11,12,76
hellosri,60,10,60
accesstrader,18,6,6
bluecheap,7,5,2
Makichan_555,26,13,67
clarkevii,1483,48,108
ecruz217,20,5,16
rileon14,14,7,4
robertpucc,32,7,5
dengold,5,6,16
ben1be,37,8,19
ThY,133,7,23
BriJonesNU,21,5,10
astez,26,7,39
indi,23,5,8
nosbigibby,179,8,166
Isledeclare,165,16,25
boyaj,95,8,84
RedcoatTrades,98,6,8
melassa,5,5,15
bagsby32,16,19,357
Repco_Yeoh,9,13,102
manneddy,6,10,31
Downwardog,17,12,65
nomelake,195,10,27
markystrades,62,8,59
ManoLive,139,5,3
phongleland,23,8,17
RagingReturns,85,9,13
SDGator,6,9,37
stevepotters2,150,12,28
tmhhk1,30,5,4
ccummins,1540,7,61
121_rH,16,6,8
woadyson,28,13,40
RenoTarun,48,14,61
TwitrTrader,17,15,56
FOREXIDOL,359,111,476
removingaverage,17,5,116
paulw01,11,14,180
silvedium,15,5,20
cchui,94,7,25
JoeTheTrader,445,12,20
Fazio87,71,5,22
Zigzagmarketscom,35,12,35
StevieA,138,8,34
channel,6,6,24
Tradingbull,43,5,71
StockChartTrainer,36,8,15
aeromitch37,147,8,20
buzzface,1455,10,0
tchaser58,11,9,12
balancingact,118,16,90
jmazzotta,81,13,112
nijo,5,6,45
pthots,15,5,39
MPMehlos,52,5,26
jesse_livermore1,522,71,1060
MarketHeadlines,54,5,0
BadAdviceTrader,191,13,10
CoffeeBreath,1754,30,18
Tjf1276,728,23,24
bithead,182,33,30
Cocogutz,18,5,64
ldisciascio,104,5,59
marketdailynews,694,75,341
tradeintherain,484,9,8
Cyberock,283,8,12
ibiggs,227,7,10
therb1948,375,6,57
MatiasScalres,331,116,1784
MadSerj,23,11,16
BigKahuna,5,8,22
optionwhiz,6,7,79
acepbaduy,6,7,11
jackthepipper,148,6,3
TradeHater,12,5,42
jwalker93,22,6,62
irondelle,6,6,144
Aremu,39,5,50
CountDaM,24,12,86
rahrah2,1000,9,15
pat617,50,12,56
MattBSchaefer,47,5,36
d_accord,10,7,70
Al2010x,155,7,16
THISTIMESDIFFRENT,63,9,87
seemsbusy,7,6,38
chipnotized,16,5,8
AgaReza,7,5,35
Xiaxio,12,7,35
kolloi,15,7,55
ltrain76,5,10,63
daytraders,7,8,62
initial_cn,26,6,12
Ultratec,220,5,0
Letsgojacks,58,19,183
mudduckk,25,9,35
buffalo,55,13,38
jordan1invest,30,6,45
Geoff31858,14,9,113
Josh5v,26,6,17
Tar_Heel_Trader,80,6,71
Platinummelt,271,23,239
Brendangies,199,5,14
hardikm,49,6,46
Philipanthony517,54,5,139
teekay,304,5,48
Jmanzao,443,7,13
aganf,48,6,67
TenCent,18,13,76
GoSwing,180,7,219
RJS212,65,5,63
okdude,322,6,66
Volat1l1ty,302,7,31
tlojik,722,12,48
pa_to,5,6,41
fx50,134,9,11
ericedy,141,8,68
Mortimer24,32,6,14
Deano860,855,5,32
RanRise,382,14,7
MissCate,535,47,14
Bensign,106,5,28
TanMan295,1272,34,48
JKswing,1361,7,20
CortesInvestments,834,95,0
LosingIsNotAnOption,357,34,80
icSunshine,915,14,63
OptionCheatNotes,76,29,3
getvolatility,93,74,62
mikesnice,2552,36,26
clarkkent52,574,5,64
ampatzistock,985,11,73
DrQu,278,7,9
Murica,1384,20,78
itoady,489,7,60
outshne,333,9,35
Ibbrokerthanu,80,9,95
pazderic,32,9,54
kishore50,99,7,25
TraderNostradamus,438,6,84
ChartPatternAdvisor,632,232,96
MileHighMarkets,97,9,147
Trending_Stocks,130,8,71
ONLYDFACTS,308,10,97
noapple,10,6,69
s1c9c1p0,34,12,114
lucid_trader,76,13,238
investorpaul,601,35,7
clintonw,174,8,24
PhotiosM,1262,15,93
giantkahunas,614,5,61
TheBuddhistTrader,36,57,254
gemfy,837,9,7
PelegLevy,156,12,24
NLF,45,6,27
Stockglider,59,10,70
Seloweb,10,5,27
AllTimeHiThere,271,8,59
WSDarkPools,1687,41,153
lollo,31,5,4
Jayelz_,447,15,75
DocLopez,1158,23,43
JackCCash,809,39,104
ICEQUITIES,17,74,57
TheNightOwl,241,16,94
JayHey10,314,11,86
RACattack,1111,5,59
focusedmain,310,54,195
K_joe,75,7,17
Still_Poor,245,7,79
BublPopR,2180,6,12
Contra_Guy,292,6,0
ndrjcbs65,156,6,63
tvGem,6,8,73
sandrinesc67,379,5,26
Sroth67,378,5,11
Wilcris,137,7,63
djashba,89,6,15
ETFx3rocks,58,6,62
options2015,2892,36,22
Chip,1028,72,226
myrestofthestory,277,5,5
Tgar13,504,14,21
cmoose,5,6,101
yodarbel,122,5,0
shirley2015,21,9,78
texascharley,2010,66,91
MEET_WIN,31,15,52
DGee01,2820,49,93
rddog45,27,5,62
kushington,441,7,94
Langan,164,47,24
bullmarkethobo2012,659,17,62
DrGhazi,67,8,110
trade_stock,5,5,21
khankubla,457,8,75
DrC,1818,43,139
c2blum,355,6,0
jcctex,204,5,15
Nofear,303,6,28
d_hanson3,232,6,9
mycollegefund,110,6,20
bioinvest,604,51,105
micahspruill,53,110,660
Robdream,9,20,251
Sabrina93,157,5,6
avakharia,48,5,1
satwit,482,5,10
FordhamTrader,62,32,198
bungaloo,180,9,12
vashalsingh,57,8,64
QTRADES,49,28,220
trdrdoc33,6,8,22
lulligianluca,977,43,14
therealjig,12,6,20
ModernistAlpha,14,13,39
amariano,234,8,14
cvannie2,5,6,3
DannoDP,7,12,16
TraderHipster,132,22,34
StrangeDiet,2959,68,158
GetBusy88,5,12,18
ltpp,137,9,0
f18lumpy,35,17,36
Crusauvage,126,15,27
bradw1717,145,6,11
Powertrader200,206,21,11
MorninTrader,202,47,30
JB_Trading,93,23,59
GopherTrader,342,59,8
RobinhoodOfLosAngeles,190,12,56
_MrsHoKim_,265,23,14
InfinitySL,279,32,20
SteadyOptionIncome,80,44,62
jst59,1047,33,41
Shansh,146,29,70
maverick1963,816,12,26
killersalad,1175,11,107
minn0w,211,10,13
momo999,712,8,15
vanhalenps4,2574,12,66
IntheMoneyHoney,470,8,2
cboers,388,15,81
JRDubbleU,283,17,106
profittrader,2143,119,90
mnguyen_saa,1182,93,20
TPGir,55,16,16
tddmpstr,622,7,60
sam_smith,3187,54,31
HarrySwensen,1221,83,211
vince23,185,9,143
guest617,1864,34,0
Luxbu,544,7,62
KjunTraderH,89,9,53
Downtown2342,439,10,10
vivekdesai,119,5,65
fernando1,262,5,4
scottocracy,140,10,32
knowitordont,2966,51,8
justabroker,675,13,52
Mikell9194,351,24,59
thedailytrade,62,152,4
briansylvester33,1979,17,72
swanfunds,872,77,62
rolf439,1137,46,60
a7faour,1090,34,12
brassballs00,1916,27,34
sswen21,400,7,61
SentinelStock,549,20,36
RiskyBuzz,870,37,26
ajith,275,7,65
brendanyx,961,10,46
freshcoat,1193,40,66
tyronesd,398,9,68
gunher,27,15,331
Dagate78,112,6,21
jamisen,23,7,108
mystockopinion,274,36,385
nikpugatchenko,5,7,160
hotkha,160,6,66
wellness,4238,64,269
agent86,267,14,91
christop,7,12,83
lfsr,6,6,80
CyberNV,345,11,59
ascw60,187,6,94
mickey_robbie,167,5,62
ThankfulTrader,34,5,204
RoyalTradingAdvisor,9,6,59
Weaz,73,10,171
maxgain,6,6,63
LionsTact,149,6,21
bullchazer007,159,5,91
skitime,1153,18,1
rockingd,681,9,61
alexsailor,183,15,60
StockOptionCoach,187,44,25
vnoto74,1236,30,95
McxJackpotTips,29,8,65
TradingPlaybook,25,11,80
PRINC,1063,8,20
cashless,41,13,20
GrumpyDoji,97,6,117
narcissistrader,386,55,86
rajbalasingham,629,21,71
Nubevestor,425,16,61
Jorgest,22,6,141
Tradeciety,10,100,200
NAYAKONE,6,9,170
moneybuilder88,50,7,92
BenGraham65,223,13,47
TCTrades,142,15,26
JPC300,59,11,24
hsur,827,21,90
Balz18,280,6,3
eleutron2,20,16,123
masapasa,7,12,242
911,583,28,375
Wall_Street_Pro,20,7,16
forsiz77,1159,8,57
Wykid,585,7,26
RobinhoodInvestor,21,12,60
islander78,26,7,16
CoachDHouse,10,5,17
_ZR_,1162,33,76
igenesis,23,5,55
Sandy6,51,5,59
MakeMyLuck,384,22,111
traderalertbox,364,9,66
Zack_The_Lego,2291,42,6
Beachswingtrader,459,19,10
wsj,106,6,20
JewelTrader,388,22,113
russellkbrett,230,8,87
trevor3,113,8,61
OtherDesertCities,170,26,215
SpareRisk,810,53,37
teachmetotrade,555,6,76
scribeezra,481,11,77
NPDM22,30,13,67
Holy_Muhly,531,28,141
dnitti,71,43,15
FindingCandy,780,12,0
VinDog,1203,52,32
TradeTrendAlerts,192,41,0
kenrostron,560,26,85
MaderMechEng,253,7,4
Sad_Frog_Trader,174,14,129
valencian_trader,125,27,116
jchow21,232,26,129
topitytip,52,40,236
OmarxGx,71,6,5
koffeedragon,1567,96,77
BimmerT1,718,45,101
mehulio12,196,15,132
rhansen,5,12,293
StayModest,2295,103,86
